"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-132.8,2.63702416164695,-2.63989905507916
2.5,90,-132.7,2.64826303575926,-2.6188505397528
2.5,90,-132.6,2.6593743292126,-2.59783545381969
2.5,90,-132.5,2.67036153401495,-2.57685680042108
2.5,90,-132.4,2.68122821280347,-2.5559174422861
2.5,90,-132.3,2.69197800120622,-2.53502008768884
2.5,90,-132.2,2.70261460963021,-2.51416727645919
2.5,90,-132.1,2.71314182442848,-2.49336136611694
2.5,90,-132,2.72356350840271,-2.47260451819872
2.5,90,-131.9,2.73388360060197,-2.45189868484737
2.5,90,-131.8,2.74410611538274,-2.43124559573273
2.5,90,-131.7,2.75423514069992,-2.41064674537197
2.5,90,-131.6,2.76427483560357,-2.39010338091656
2.5,90,-131.5,2.77422942692094,-2.36961649047112
2.5,90,-131.4,2.78410320510859,-2.34918679200817
2.5,90,-131.3,2.79390051926485,-2.32881472293987
2.5,90,-131.2,2.80362577129796,-2.30850043040615
2.5,90,-131.1,2.81328340925077,-2.28824376233536
2.5,90,-131,2.8228779197882,-2.26804425933092
